RTA Fund Code,Fund Scheme code,Scheme Option Name,Direct or Regular,Option,SMF Fund code,SMF PRODUCT CLASS',SMF SUB PRODUCT CLASS,FUND NAME,SHORT FUND NAME,REMARKS,NFO open date,NFO close date,maturity date,Allotment date,ISIN,SEBI product class
DH,DHMD,SUNDARAM DEBT ORIENTED HYBRID FUND REGULAR MONTHLY,REGULAR,D,MIPA,DEBT,DEBT_OE,MONTHLY INCOME PLAN AGGRESSIVE,Debt. Hybrid,,,,2100?1?1?,,,Conservative Hybrid Fund
DH,DHP1,SUNDARAM DEBT ORIENTED HYBRID FUND REGULAR PRINCIPAL UNITS,REGULAR,D,MIPA,DEBT,DEBT_OE,MONTHLY INCOME PLAN AGGRESSIVE,Debt. Hybrid,,,,2100?1?1?,,,Conservative Hybrid Fund
DH,DHQD,SUNDARAM DEBT ORIENTED HYBRID FUND REGULAR QUARTERLY,REGULAR,D,MIPA,DEBT,DEBT_OE,MONTHLY INCOME PLAN AGGRESSIVE,Debt. Hybrid,,,,2100?1?1?,,,Conservative Hybrid Fund
DH,DHQD,SUNDARAM DEBT ORIENTED HYBRID FUND REGULAR QUARTERLY,REGULAR,D,MIPA,DEBT,DEBT_OE,MONTHLY INCOME PLAN AGGRESSIVE,Debt. Hybrid,,,,2100?1?1?,,,Conservative Hybrid Fund
DE,DED1,SUNDARAM DIVERSIFIED EQUITY FUND DIRECT,DIRECT,D,TAXSAV,EQUITY,EQUITY_OE,SUNDARAM TAX SAVER,Diversified Eq.,,,,2100?1?1?,,,ELSS
DE,DED1,SUNDARAM DIVERSIFIED EQUITY FUND DIRECT,DIRECT,D,TAXSAV,EQUITY,EQUITY_OE,SUNDARAM TAX SAVER,Diversified Eq.,,,,2100?1?1?,,,ELSS
DE,DEDG,SUNDARAM DIVERSIFIED EQUITY FUND DIRECT GROWTH,DIRECT,G,TAXSAV,EQUITY,EQUITY_OE,SUNDARAM TAX SAVER,Diversified Eq.,,,,2100?1?1?,,,ELSS
DE,DEDP,SUNDARAM DIVERSIFIED EQUITY FUND REGULAR,REGULAR,D,TAXSAV,EQUITY,EQUITY_OE,SUNDARAM TAX SAVER,Diversified Eq.,,,,2100?1?1?,,,ELSS
DE,DEDP,SUNDARAM DIVERSIFIED EQUITY FUND REGULAR,REGULAR,D,TAXSAV,EQUITY,EQUITY_OE,SUNDARAM TAX SAVER,Diversified Eq.,,,,2100?1?1?,,,ELSS
DE,DEGP,SUNDARAM DIVERSIFIED EQUITY FUND REGULAR GROWTH,REGULAR,G,TAXSAV,EQUITY,EQUITY_OE,SUNDARAM TAX SAVER,Diversified Eq.,,,,2100?1?1?,,,ELSS
DY,DYZG,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) DIRECT PLAN GROW,DIRECT,G,DY,EQUITY,EQUITY_OE,,closed funds,,,,2100?1?1?,,,
DY,DYZD,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) DIRECT PLAN HALF,DIRECT,D,DY,EQUITY,EQUITY_OE,,closed funds,,,,2100?1?1?,,,
DY,DYZD,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) DIRECT PLAN HALF,DIRECT,D,DY,EQUITY,EQUITY_OE,,closed funds,,,,2100?1?1?,,,
DY,DYZD,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) DIRECT PLAN HALF,DIRECT,D,DY,EQUITY,EQUITY_OE,,closed funds,,,,2100?1?1?,,,
DY,DYGP,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) REGULAR PLAN GRO,REGULAR,G,DY,EQUITY,EQUITY_OE,,closed funds,,,,2100?1?1?,,,
DY,DYDP,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) REGULAR PLAN HAL,REGULAR,D,DY,EQUITY,EQUITY_OE,,closed funds,,,,2100?1?1?,,,
DY,DYDP,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) REGULAR PLAN HAL,REGULAR,D,DY,EQUITY,EQUITY_OE,,closed funds,,,,2100?1?1?,,,
DY,DYDP,SUNDARAM DIVIDEND YIELD FUND (FORMERLY KNOWN AS PRINCIPAL DIVIDEND YIELD FUND) REGULAR PLAN HAL,REGULAR,D,DY,EQUITY,EQUITY_OE,,closed funds,,,,2100?1?1?,,,
E1,E1D1,SUNDARAM EMERGING SMALL CAP SERIES I - 5 YEARS DIRECT,DIRECT,D,EC1,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 1 - 5 Years,Emerging  Small Cap1,,,,1900?1?1?,,,Equity Others (C)
E1,E1DG,SUNDARAM EMERGING SMALL CAP SERIES I - 5 YEARS DIRECT GROWTH,DIRECT,G,EC1,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 1 - 5 Years,Emerging  Small Cap1,,,,1900?1?1?,,,Equity Others (C)
E1,E1DP,SUNDARAM EMERGING SMALL CAP SERIES I - 5 YEARS REGULAR,REGULAR,D,EC1,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 1 - 5 Years,Emerging  Small Cap1,,,,1900?1?1?,,,Equity Others (C)
E1,E1GP,SUNDARAM EMERGING SMALL CAP SERIES I - 5 YEARS REGULAR GROWTH,REGULAR,G,EC1,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 1 - 5 Years,Emerging  Small Cap1,,,,1900?1?1?,,,Equity Others (C)
E2,E2D1,SUNDARAM EMERGING SMALL CAP SERIES II - 5 YEARS DIRECT,DIRECT,D,EC2,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 2 - 5 Years,Emerging  Small Cap2,,,,1900?1?1?,,,Equity Others (C)
E2,E2DG,SUNDARAM EMERGING SMALL CAP SERIES II - 5 YEARS DIRECT GROWTH,DIRECT,G,EC2,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 2 - 5 Years,Emerging  Small Cap2,,,,1900?1?1?,,,Equity Others (C)
E2,E2DP,SUNDARAM EMERGING SMALL CAP SERIES II - 5 YEARS REGULAR,REGULAR,D,EC2,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 2 - 5 Years,Emerging  Small Cap2,,,,1900?1?1?,,,Equity Others (C)
E2,E2GP,SUNDARAM EMERGING SMALL CAP SERIES II - 5 YEARS REGULAR GROWTH,REGULAR,G,EC2,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 2 - 5 Years,Emerging  Small Cap2,,,,1900?1?1?,,,Equity Others (C)
E3,E3D1,SUNDARAM EMERGING SMALL CAP SERIES III - 5 YEARS DIRECT,DIRECT,D,EC3,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 3 - 5 Years,Emerging  Small Cap3,,,,1900?1?1?,,,Equity Others (C)
E3,E3DG,SUNDARAM EMERGING SMALL CAP SERIES III - 5 YEARS DIRECT GROWTH,DIRECT,G,EC3,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 3 - 5 Years,Emerging  Small Cap3,,,,1900?1?1?,,,Equity Others (C)
E3,E3DP,SUNDARAM EMERGING SMALL CAP SERIES III - 5 YEARS REGULAR,REGULAR,D,EC3,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 3 - 5 Years,Emerging  Small Cap3,,,,1900?1?1?,,,Equity Others (C)
E3,E3GP,SUNDARAM EMERGING SMALL CAP SERIES III - 5 YEARS REGULAR GROWTH,REGULAR,G,EC3,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 3 - 5 Years,Emerging  Small Cap3,,,,1900?1?1?,,,Equity Others (C)
E4,E4D1,SUNDARAM EMERGING SMALL CAP SERIES IV - 5 YEARS DIRECT,DIRECT,D,EC4,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 4 - 5 Years,Emerging  Small Cap4,,,,1900?1?1?,,,Equity Others (C)
E4,E4DG,SUNDARAM EMERGING SMALL CAP SERIES IV - 5 YEARS DIRECT GROWTH,DIRECT,G,EC4,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 4 - 5 Years,Emerging  Small Cap4,,,,1900?1?1?,,,Equity Others (C)
E4,E4DP,SUNDARAM EMERGING SMALL CAP SERIES IV - 5 YEARS REGULAR,REGULAR,D,EC4,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 4 - 5 Years,Emerging  Small Cap4,,,,1900?1?1?,,,Equity Others (C)
E4,E4GP,SUNDARAM EMERGING SMALL CAP SERIES IV - 5 YEARS REGULAR GROWTH,REGULAR,G,EC4,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 4 - 5 Years,Emerging  Small Cap4,,,,1900?1?1?,,,Equity Others (C)
E5,E5D1,SUNDARAM EMERGING SMALL CAP SERIES V - 5 YEARS DIRECT,DIRECT,D,EC5,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 5 - 5 Years,Emerging  Small Cap5,,,,1900?1?1?,,,Equity Others (C)
E5,E5DG,SUNDARAM EMERGING SMALL CAP SERIES V - 5 YEARS DIRECT GROWTH,DIRECT,G,EC5,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 5 - 5 Years,Emerging  Small Cap5,,,,1900?1?1?,,,Equity Others (C)
E5,E5DP,SUNDARAM EMERGING SMALL CAP SERIES V - 5 YEARS REGULAR,REGULAR,D,EC5,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 5 - 5 Years,Emerging  Small Cap5,,,,1900?1?1?,,,Equity Others (C)
E5,E5GP,SUNDARAM EMERGING SMALL CAP SERIES V - 5 YEARS REGULAR GROWTH,REGULAR,G,EC5,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 5 - 5 Years,Emerging  Small Cap5,,,,1900?1?1?,,,Equity Others (C)
E6,E6D1,SUNDARAM EMERGING SMALL CAP SERIES VI - 5 YEARS DIRECT,DIRECT,D,EC6,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 6 - 5 Years,Emerging  Small Cap6,,,,1900?1?1?,,,Equity Others (C)
E6,E6DG,SUNDARAM EMERGING SMALL CAP SERIES VI - 5 YEARS DIRECT GROWTH,DIRECT,G,EC6,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 6 - 5 Years,Emerging  Small Cap6,,,,1900?1?1?,,,Equity Others (C)
E6,E6DP,SUNDARAM EMERGING SMALL CAP SERIES VI - 5 YEARS REGULAR,REGULAR,D,EC6,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 6 - 5 Years,Emerging  Small Cap6,,,,1900?1?1?,,,Equity Others (C)
E6,E6GP,SUNDARAM EMERGING SMALL CAP SERIES VI - 5 YEARS REGULAR GROWTH,REGULAR,G,EC6,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 6 - 5 Years,Emerging  Small Cap6,,,,1900?1?1?,,,Equity Others (C)
E7,E7D1,SUNDARAM EMERGING SMALL CAP SERIES VII - 5 YEARS DIRECT,DIRECT,D,EC7,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 7 - 5 Years,Emerging  Small Cap7,,,,1900?1?1?,,,Equity Others (C)
E7,E7DG,SUNDARAM EMERGING SMALL CAP SERIES VII - 5 YEARS DIRECT GROWTH,DIRECT,G,EC7,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 7 - 5 Years,Emerging  Small Cap7,,,,1900?1?1?,,,Equity Others (C)
E7,E7DP,SUNDARAM EMERGING SMALL CAP SERIES VII - 5 YEARS REGULAR,REGULAR,D,EC7,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 7 - 5 Years,Emerging  Small Cap7,,,,1900?1?1?,,,Equity Others (C)
E7,E7GP,SUNDARAM EMERGING SMALL CAP SERIES VII - 5 YEARS REGULAR GROWTH,REGULAR,G,EC7,EQUITY,EQUITY_CE,SUNDARAM EMERGING  SMALL CAP SR 7 - 5 Years,Emerging  Small Cap7,,,,1900?1?1?,,,Equity Others (C)
EG,EGDP,SUNDARAM ENERGY OPPORTUNITIES FUND,REGULAR,D,ENOPP,EQUITY,EQUITY_OE,SUNDARAM ENERGY OPPS FUND,Energy Opps,,,,1900?1?1?,,,
EG,EGDP,SUNDARAM ENERGY OPPORTUNITIES FUND,REGULAR,D,ENOPP,EQUITY,EQUITY_OE,SUNDARAM ENERGY OPPS FUND,Energy Opps,,,,1900?1?1?,,,
EG,EGD1,SUNDARAM ENERGY OPPORTUNITIES FUND DIRECT,DIRECT,D,ENOPP,EQUITY,EQUITY_OE,SUNDARAM ENERGY OPPS FUND,Energy Opps,,,,1900?1?1?,,,
EG,EGD1,SUNDARAM ENERGY OPPORTUNITIES FUND DIRECT,DIRECT,D,ENOPP,EQUITY,EQUITY_OE,SUNDARAM ENERGY OPPS FUND,Energy Opps,,,,1900?1?1?,,,
EG,EGDG,SUNDARAM ENERGY OPPORTUNITIES FUND DIRECT GROWTH,DIRECT,G,ENOPP,EQUITY,EQUITY_OE,SUNDARAM ENERGY OPPS FUND,Energy Opps,,,,1900?1?1?,,,
EG,EGGP,SUNDARAM ENERGY OPPORTUNITIES FUND GROWTH,REGULAR,G,ENOPP,EQUITY,EQUITY_OE,SUNDARAM ENERGY OPPS FUND,Energy Opps,,,,1900?1?1?,,,
EF,EFD1,SUNDARAM EQUITY FUND DIRECT,DIRECT,D,SEF,EQUITY,EQUITY_OE,Sundaram Equity Fund,Multi Cap,,,,2100?1?1?,,,Multi Cap Fund
EF,EFD1,SUNDARAM EQUITY FUND DIRECT,DIRECT,D,SEF,EQUITY,EQUITY_OE,Sundaram Equity Fund,Multi Cap,,,,2100?1?1?,,,Multi Cap Fund
EF,EFDG,SUNDARAM EQUITY FUND DIRECT GROWTH,DIRECT,G,SEF,EQUITY,EQUITY_OE,Sundaram Equity Fund,Multi Cap,,,,2100?1?1?,,,Multi Cap Fund
EF,EFDP,SUNDARAM EQUITY FUND REGULAR,REGULAR,D,SEF,EQUITY,EQUITY_OE,Sundaram Equity Fund,Multi Cap,,,,2100?1?1?,,,Multi Cap Fund
EF,EFDP,SUNDARAM EQUITY FUND REGULAR,REGULAR,D,SEF,EQUITY,EQUITY_OE,Sundaram Equity Fund,Multi Cap,,,,2100?1?1?,,,Multi Cap Fund
EF,EFGP,SUNDARAM EQUITY FUND REGULAR GROWTH,REGULAR,G,SEF,EQUITY,EQUITY_OE,Sundaram Equity Fund,Multi Cap,,,,2100?1?1?,,,Multi Cap Fund
EH,EHD1,SUNDARAM EQUITY HYBRID FUND DIRECT,DIRECT,D,BALAN,EQUITY,EQUITY_OE,SUNDARAM BALANCED FUND,Aggr. Hybrid,,,,2100?1?1?,,,Balanced Hybrid Fund/Aggressive Hybrid Fund
EH,EHD1,SUNDARAM EQUITY HYBRID FUND DIRECT,DIRECT,D,BALAN,EQUITY,EQUITY_OE,SUNDARAM BALANCED FUND,Aggr. Hybrid,,,,2100?1?1?,,,Balanced Hybrid Fund/Aggressive Hybrid Fund
EH,EHDG,SUNDARAM EQUITY HYBRID FUND DIRECT GROWTH,DIRECT,G,BALAN,EQUITY,EQUITY_OE,SUNDARAM BALANCED FUND,Aggr. Hybrid,,,,2100?1?1?,,,Balanced Hybrid Fund/Aggressive Hybrid Fund
EH,EHID,SUNDARAM EQUITY HYBRID FUND INSTITUTIONAL,REGULAR,D,BALAN,EQUITY,EQUITY_OE,SUNDARAM BALANCED FUND,Aggr. Hybrid,,,,2100?1?1?,,,Balanced Hybrid Fund/Aggressive Hybrid Fund
EH,EHID,SUNDARAM EQUITY HYBRID FUND INSTITUTIONAL,REGULAR,D,BALAN,EQUITY,EQUITY_OE,SUNDARAM BALANCED FUND,Aggr. Hybrid,,,,2100?1?1?,,,Balanced Hybrid Fund/Aggressive Hybrid Fund
EH,EHIG,SUNDARAM EQUITY HYBRID FUND INSTITUTIONAL GROWTH,REGULAR,G,BALAN,EQUITY,EQUITY_OE,SUNDARAM BALANCED FUND,Aggr. Hybrid,,,,2100?1?1?,,,Balanced Hybrid Fund/Aggressive Hybrid Fund
EH,EHDP,SUNDARAM EQUITY HYBRID FUND REGULAR,REGULAR,D,BALAN,EQUITY,EQUITY_OE,SUNDARAM BALANCED FUND,Aggr. Hybrid,,,,2100?1?1?,,,Balanced Hybrid Fund/Aggressive Hybrid Fund
EH,EHDP,SUNDARAM EQUITY HYBRID FUND REGULAR,REGULAR,D,BALAN,EQUITY,EQUITY_OE,SUNDARAM BALANCED FUND,Aggr. Hybrid,,,,2100?1?1?,,,Balanced Hybrid Fund/Aggressive Hybrid Fund
EH,EHGP,SUNDARAM EQUITY HYBRID FUND REGULAR GROWTH,REGULAR,G,BALAN,EQUITY,EQUITY_OE,SUNDARAM BALANCED FUND,Aggr. Hybrid,,,,2100?1?1?,,,Balanced Hybrid Fund/Aggressive Hybrid Fund
QS,QSZG,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN,DIRECT,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSZM,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN,DIRECT,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSZY,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN,DIRECT,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSZZ,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN,DIRECT,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSZM,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN HALF,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSZM,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN HALF,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSZM,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN HALF,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSZQ,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN QUAR,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSZQ,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN QUAR,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSZQ,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) DIRECT PLAN QUAR,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSGP,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) REGULAR PLAN,REGULAR,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSMG,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) REGULAR PLAN,REGULAR,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSQG,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) REGULAR PLAN,REGULAR,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSMP,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) REGULAR PLAN HAL,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSMP,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) REGULAR PLAN HAL,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSMP,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) REGULAR PLAN HAL,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSQP,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) REGULAR PLAN QUA,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSQP,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) REGULAR PLAN QUA,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
QS,QSQP,SUNDARAM EQUITY SAVINGS FUND (FORMERLY KNOWN AS PRINCIPAL EQUITY SAVINGS FUND) REGULAR PLAN QUA,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
ES,ESD1,SUNDARAM EQUITY SAVINGS FUND DIRECT,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
ES,ESD1,SUNDARAM EQUITY SAVINGS FUND DIRECT,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
ES,ESDG,SUNDARAM EQUITY SAVINGS FUND DIRECT GROWTH,DIRECT,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
ES,ESDP,SUNDARAM EQUITY SAVINGS FUND REGULAR,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
ES,ESDP,SUNDARAM EQUITY SAVINGS FUND REGULAR,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
ES,ESGP,SUNDARAM EQUITY SAVINGS FUND REGULAR GROWTH,REGULAR,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
S1,S1D1,SUNDARAM EQUITY SAVINGS FUND-SEGREGATED PORTFOLIO DIRECT,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
S1,S1D1,SUNDARAM EQUITY SAVINGS FUND-SEGREGATED PORTFOLIO DIRECT,DIRECT,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
S1,S1DG,SUNDARAM EQUITY SAVINGS FUND-SEGREGATED PORTFOLIO DIRECT GROWTH,DIRECT,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
S1,S1DP,SUNDARAM EQUITY SAVINGS FUND-SEGREGATED PORTFOLIO REGULAR,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
S1,S1DP,SUNDARAM EQUITY SAVINGS FUND-SEGREGATED PORTFOLIO REGULAR,REGULAR,D,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
S1,S1GP,SUNDARAM EQUITY SAVINGS FUND-SEGREGATED PORTFOLIO REGULAR GROWTH,REGULAR,G,SES,EQUITY,EQUITY_OE,SUNDARAM EQUITY SAVINGS FUND,Eq. Savings,,,,2100?1?1?,,,Equity Savings Fund
FS,FSD1,SUNDARAM FINANCIAL SERVICES OPPORTUNITIES FUND DIRECT,DIRECT,D,FINSER,EQUITY,EQUITY_OE,SUNDARAM FIN. SERVICES OPPS FUND,Fin. Services,,,,2100?1?1?,,,Sectoral/Thematic Funds
FS,FSD1,SUNDARAM FINANCIAL SERVICES OPPORTUNITIES FUND DIRECT,DIRECT,D,FINSER,EQUITY,EQUITY_OE,SUNDARAM FIN. SERVICES OPPS FUND,Fin. Services,,,,2100?1?1?,,,Sectoral/Thematic Funds
FS,FSDG,SUNDARAM FINANCIAL SERVICES OPPORTUNITIES FUND DIRECT GROWTH,DIRECT,G,FINSER,EQUITY,EQUITY_OE,SUNDARAM FIN. SERVICES OPPS FUND,Fin. Services,,,,2100?1?1?,,,Sectoral/Thematic Funds
FS,FSID,SUNDARAM FINANCIAL SERVICES OPPORTUNITIES FUND INSTITUTIONAL,REGULAR,D,FINSER,EQUITY,EQUITY_OE,SUNDARAM FIN. SERVICES OPPS FUND,Fin. Services,,,,2100?1?1?,,,Sectoral/Thematic Funds
FS,FSID,SUNDARAM FINANCIAL SERVICES OPPORTUNITIES FUND INSTITUTIONAL,REGULAR,D,FINSER,EQUITY,EQUITY_OE,SUNDARAM FIN. SERVICES OPPS FUND,Fin. Services,,,,2100?1?1?,,,Sectoral/Thematic Funds
